"        Sint Maarten (Dutch part)",0,0,0,0,0 
"        Trinidad and Tobago",315,145,120,25,170 
"        Turks and Caicos Islands",0,0,0,0,0 
"        Virgin Islands, British",0,0,0,0,0 
"        Virgin Islands, United States",0,0,0,0,0 
"      South America",13550,6210,3905,2310,7340 
"        Argentina",580,250,165,90,335 
"        Bolivia [6]",1065,825,810,0,245 
"        Brazil",1110,335,135,195,780 
"        Chile",595,250,135,110,355 
"        Colombia",5900,2885,1610,1275,3020 
"        Ecuador",240,75,70,0,165 
"        French Guiana",0,0,0,0,0 
"        Guyana",255,125,100,0,130 
"        Paraguay",60,40,40,0,20 
"        Peru",755,355,270,85,400 
"        Suriname",20,0,0,0,20 
"        Uruguay",115,70,60,0,45 
"        Venezuela [7]",2845,1010,510,500,1840 
"      Americas, n.i.e. [8]",0,0,0,0,0 
"    Europe",34090,13935,8460,5475,20155 
"      Western Europe",4995,1175,770,405,3815 
"        Austria",50,20,0,0,30 
"        Belgium",245,65,40,20,175 
"        France",645,140,45,90,510 
"        Germany",2525,535,455,80,1995 
"        Luxembourg",0,0,0,0,0 
"        Monaco",0,0,0,0,0 
"        Netherlands",1245,245,150,90,1000 
"        Switzerland",275,170,55,125,100 
"      Eastern Europe",14580,8065,4620,3445,6515 
"        Belarus",535,325,240,80,210 
"        Bulgaria",740,430,180,250,310 
"        Czech Republic",165,75,55,15,95 
"        Estonia",35,0,0,0,20 
"        Hungary",375,190,100,85,190 
"        Latvia",180,20,15,0,160 
"        Lithuania",115,60,55,0,60 
"        Moldova [9]",720,280,155,130,435 
"        Poland",1505,400,220,180,1105 
"        Romania",3375,2370,995,1375,1005 
"        Russian Federation",3365,1935,990,945,1430 
"        Slovakia",645,465,295,165,180 
"        Ukraine",2825,1505,1290,210,1320 
"      Northern Europe",12230,3390,2095,1295,8845 
"        Denmark",80,0,0,0,55 
"        Faroe Islands",0,0,0,0,0 
"        Finland",60,15,0,0,45 
"        Guernsey",0,0,0,0,0 
"        Iceland",20,0,0,0,0 
"        Ireland, Republic of",315,105,85,15,210 
"        Isle of Man",0,0,0,0,0 
"        Jersey",0,0,0,0,0 
"        Norway",85,35,25,0,55 
"        Sweden",120,35,15,20,85 
"        United Kingdom [10]",11535,3145,1940,1205,8390 
"      Southern Europe",2285,1310,975,330,985 
"        Albania",405,240,150,90,165 
"        Bosnia and Herzegovina",365,230,190,40,130 
"        Croatia",90,70,50,15,20 
"        Gibraltar",0,0,0,0,0 
"        Greece",115,30,15,0,85 
"        Italy",280,160,125,40,110 
"        Kosovo [11]",270,180,180,0,90 
"        Macedonia, Republic of [12]",145,115,90,25,30 
"        Malta",20,0,0,0,0 
"        Montenegro",0,0,0,0,0 
"        Portugal",150,60,25,35,90 
"        Serbia",325,150,95,55,175 
"        Slovenia",0,0,0,0,0 
"        Spain",120,55,50,0,70 
"      Europe, n.i.e. [13]",0,0,0,0,0 
"    Africa",32125,15805,13025,2780,16315 
"      Western Africa",7230,3310,2500,815,3920 
"        Benin",25,0,0,0,20 
"        Burkina Faso",20,0,0,0,0 
"        Cape Verde",0,0,0,0,0 
"        Côte d'Ivoire",135,80,80,0,55 
"        Gambia",45,30,30,0,15 
"        Ghana",960,470,445,20,485 
"        Guinea",90,50,0,30,40 
"        Guinea-Bissau",0,0,0,0,0 
"        Liberia",470,305,280,0,170 
"        Mali",0,0,0,0,0 
"        Mauritania",50,45,35,0,0 
"        Niger",30,0,0,0,0 
"        Nigeria",4720,1895,1195,695,2820 
"        Senegal",145,85,55,30,60 
"        Sierra Leone",445,260,260,0,190 
"        Togo",70,65,65,0,10 
"      Eastern Africa",13315,6710,6060,650,6610 
"        Burundi",470,305,255,50,165 
"        Comoros",0,0,0,0,0 
"        Djibouti",80,0,0,0,40 
"        Eritrea",865,290,250,45,575 
"        Ethiopia",4395,2250,2145,105,2145 
"        Kenya",1535,775,640,140,755 
"        Madagascar",60,35,0,0,0 
"        Malawi",35,20,20,0,0 
"        Mauritius",445,145,115,30,305 
"        Mozambique",45,25,25,0,0 
"        Réunion",0,0,0,0,0 
"        Rwanda",365,160,155,0,205 
"        Seychelles",0,0,0,0,0 
"        Somalia",2385,1185,1005,180,1200 
"        Tanzania [14]",520,365,370,0,150 
"        Uganda",325,160,150,0,165 
"        Zambia",135,70,70,0,65 
"        Zimbabwe",1660,875,815,55,785 
"      Northern Africa",6790,3525,2680,840,3270 
"        Algeria",475,225,115,115,245 
"        Egypt",1795,850,640,215,940 
"        Libya [15]",435,170,90,85,265 
"        Morocco",635,300,240,65,335 
"        Sudan",3220,1890,1545,350,1335 
"        Tunisia",230,85,60,20,145 
"      Central Africa",1930,900,810,80,1035 
"        Angola",150,65,65,0,80 
"        Cameroon",710,155,110,40,560 
"        Central African Republic",0,0,0,0,0 
"        Chad",50,0,0,0,0 
"        Congo, The Democratic Republic of the",900,575,560,0,330 
"        Congo, Republic of the",60,60,55,0,0 
"        Equatorial Guinea",20,0,0,0,0 
"        Gabon",35,0,0,0,35 
"      Southern Africa",2855,1360,965,395,1495 
"        Botswana",65,20,20,0,40 
"        Lesotho",0,0,0,0,0 
"        Namibia",50,35,35,0,15 
"        South Africa, Republic of",2705,1275,880,395,1435 
"        Swaziland",0,0,0,0,0 
"      Africa, n.i.e. [16]",0,0,0,0,0 
"    Asia",153075,64435,56350,8085,88645 
"      West Central Asia and the Middle East",18155,9630,7190,2440,8530 
"        Afghanistan",2770,1950,1565,390,820 
"        Armenia",150,70,70,0,80 
"        Azerbaijan",230,35,35,0,195 
"        Bahrain",105,45,40,0,60 
"        Cyprus",0,0,0,0,0 
"        Georgia",70,30,0,0,40 
"        Iran [17]",3180,1635,1060,580,1540 
"        Iraq",2090,1130,845,285,960 
"        Israel",355,165,80,80,190 
"        Jordan",640,285,220,70,350 
"        Kazakhstan",1005,495,395,105,505 
"        Kuwait",520,205,180,25,310 
"        Kyrgyzstan",270,175,170,0,95 
"        Lebanon",2490,1250,885,360,1240 
"        Oman",95,50,30,15,50 
"        Qatar",140,50,45,0,90 
"        Saudi Arabia",765,320,215,105,440 
"        Syria [18]",505,305,200,110,200 
"        Tajikistan",150,60,60,0,90 
"        Turkey",945,490,360,130,450 
"        Turkmenistan",70,50,40,0,20 
"        United Arab Emirates",1030,590,490,105,440 
"        Uzbekistan",225,75,70,0,150 
"        West Bank and Gaza Strip (Palestine) [19]",230,120,80,35,115 
"        Yemen",130,50,40,0,85 
"      Eastern Asia",33950,14255,13720,525,19695 
"        China [20]",24760,11205,10960,250,13550 
"        Hong Kong Special Administrative Region",1135,575,515,65,560 
"        Japan",1525,155,100,55,1370 
"        Korea, North [21]",0,0,0,0,0 
"        Korea, South [22]",5315,1810,1800,0,3505 
"        Macao Special Administrative Region",20,20,15,0,0 
"        Mongolia",290,80,75,0,210 
"        Taiwan",895,405,265,145,490 
"      Southeast Asia",49625,16780,15665,1115,32840 
"        Brunei Darussalam",95,55,55,0,35 
"        Burma (Myanmar)",470,160,160,0,310 
"        Cambodia",400,260,260,0,135 
"        Indonesia",565,130,120,0,435 
"        Laos [23]",95,50,50,0,55 
"        Malaysia",535,165,135,30,375 
"        Philippines",42325,13275,12325,955,29050 
"        Singapore",515,195,170,20,320 
"        Thailand",820,310,290,20,510 
"        Viet Nam [24]",3800,2180,2110,70,1620 
"      Southern Asia",51350,23770,19765,4000,27575 
"        Bangladesh",2545,1350,1030,315,1195 
"        Bhutan",265,0,0,0,260 
"        India",31675,13185,12325,870,18490 
"        Nepal",1265,505,485,25,760 
"        Pakistan",13700,8025,5265,2760,5680 
"        Sri Lanka",1895,705,670,35,1185 
"      Asia, n.i.e. [25]",0,0,0,0,0 
"    Oceania",2780,1220,895,325,1560 
"      Australia",880,285,145,140,595 
"      Fiji",1170,635,630,0,535 
"      French Polynesia",0,0,0,0,0 
"      New Caledonia",0,0,0,0,0 
"      New Zealand",655,285,115,165,375 
"      Papua New Guinea",0,0,0,0,0 
"      Samoa",40,0,0,0,35 
"      Tonga",0,0,0,0,0 
"      Oceania, n.i.e. [26]",25,0,0,0,25 
"    Other",0,0,0,0,0 
"Note"
"[1] Excludes National Household Survey data for one or more incompletely enumerated Indian reserves or Indian settlements."
"[2] For the 2011 National Household Survey (NHS) estimates, the global non-response rate (GNR) is used as an indicator of data quality. This indicator combines complete non-response (household) and partial non-response (question) into a single rate. The value of the GNR is presented to users. A smaller GNR indicates a lower risk of non-response bias and as a result, lower risk of inaccuracy. The threshold used for estimates' suppression is a GNR of 50% or more. For more information, please refer to the National Household Survey User Guide, 2011."
"[3] Includes immigrants who landed in Canada prior to May 10, 2011."
"[4] Includes persons who are stateless."
"[5] Includes persons who are stateless."
"[6] The official name of Bolivia is Plurinational State of Bolivia."
"[7] The official name of Venezuela is Bolivarian Republic of Venezuela."
"[8] Includes countries such as Bonaire, Saint Eustatius and Saba; Falkland Islands (Malvinas); Greenland; Saint Barthélemy; Saint Martin (French part); and South Georgia and the South Sandwich Islands."
"[9] The official name of Moldova is Republic of Moldova."
"[10] The official name of United Kingdom is United Kingdom of Great Britain and Northern Ireland. United Kingdom includes Scotland, Wales, England and Northern Ireland (excludes Isle of Man, the Channel Islands and British Overseas Territories)."
"[11] The official name of Kosovo is Republic of Kosovo."
"[12] Known as Former Yugoslav Republic of Macedonia in the United Nations and other international bodies."
"[13] Includes countries such as Åland Islands; Andorra; Holy See (Vatican City State); Liechtenstein; San Marino; and Svalbard and Jan Mayen Island."
"[14] The official name of Tanzania is United Republic of Tanzania."
"[15] The official name of Libya is Libyan Arab Jamahiriya."
"[16] Includes countries such as Mayotte; Saint Helena; Sao Tome and Principe; and Western Sahara."
"[17] The official name of Iran is Islamic Republic of Iran."
"[18] The official name of Syria is Syrian Arab Republic."
"[19] West Bank and Gaza Strip are the territories referred to in the Declaration of Principles, signed by Israel and the Palestine Liberation Organization in 1993. Palestine refers to pre-1948 British mandate Palestine."
"[20] China excludes Hong Kong Special Administrative Region and Macao Special Administrative Region."
"[21] The official name of North Korea is Democratic People's Republic of Korea."
"[22] The official name of South Korea is Republic of Korea."
"[23] The official name of Laos is Lao People's Democratic Republic."
"[24] The official name of Viet Nam is Socialist Republic of Viet Nam."
"[25] Includes countries such as British Indian Ocean Territory; Maldives; and Timor-Leste."
"[26] Includes countries such as American Samoa; Christmas Island; Cocos (Keeling) Islands; Cook Islands; Guam; Kiribati; Marshall Islands; Micronesia, Federated States of; Nauru; Niue; Norfolk Island; Northern Mariana Islands; Palau; Pitcairn; Solomon Islands; Tokelau; Tuvalu; United States Minor Outlying Islands; Vanuatu; and Wallis and Futuna."
"Source: Statistics Canada - 2011 National Household Survey. Catalogue Number 99-010-X2011026."
