"        Guinea",690,565,425,140,125 
"        Guinea-Bissau",0,0,0,0,0 
"        Liberia",550,470,455,15,80 
"        Mali",410,380,275,100,40 
"        Mauritania",40,40,35,0,0 
"        Niger",100,95,55,45,0 
"        Nigeria",5165,4730,3765,965,440 
"        Senegal",690,670,495,175,15 
"        Sierra Leone",585,560,505,60,25 
"        Togo",220,210,150,60,0 
"      Eastern Africa",35275,33290,29815,3470,1985 
"        Burundi",1305,1215,935,285,85 
"        Comoros",15,15,20,0,0 
"        Djibouti",465,425,385,35,45 
"        Eritrea",1805,1700,1560,135,105 
"        Ethiopia",6750,6385,6050,335,365 
"        Kenya",4235,4040,3685,355,195 
"        Madagascar",555,530,390,135,25 
"        Malawi",105,105,95,0,0 
"        Mauritius",1905,1830,1420,415,70 
"        Mozambique",210,160,120,45,45 
"        Réunion",15,15,10,0,0 
"        Rwanda",1405,1320,1045,275,90 
"        Seychelles",480,430,345,90,50 
"        Somalia",10430,9845,8935,910,585 
"        Tanzania [13]",2595,2505,2380,125,95 
"        Uganda",1040,940,825,115,100 
"        Zambia",875,825,745,85,50 
"        Zimbabwe",1075,1005,875,125,75 
"      Northern Africa",38505,36330,25125,11205,2175 
"        Algeria",10980,10365,6475,3885,615 
"        Egypt",11350,10875,7765,3110,475 
"        Libya [14]",1010,905,710,195,105 
"        Morocco",8830,8260,5550,2715,565 
"        Sudan",4585,4255,3625,630,330 
"        Tunisia",1750,1670,995,670,85 
"      Central Africa",8215,7510,6900,615,705 
"        Angola",545,385,285,100,155 
"        Cameroon",970,890,780,110,80 
"        Central African Republic",25,25,20,0,0 
"        Chad",215,195,175,25,20 
"        Congo, The Democratic Republic of the",5945,5555,5230,335,385 
"        Congo, Republic of the",350,325,300,25,20 
"        Equatorial Guinea",0,0,0,0,0 
"        Gabon",170,130,110,20,40 
"      Southern Africa",12310,11350,10090,1260,960 
"        Botswana",65,40,40,0,25 
"        Lesotho",0,0,0,0,0 
"        Namibia",80,65,60,0,15 
"        South Africa, Republic of",12080,11165,9930,1240,910 
"        Swaziland",75,75,55,0,0 
"      Africa, n.i.e. [15]",15,15,10,0,0 
"    Asia",919950,846685,760380,86305,73265 
"      West Central Asia and the Middle East",136795,129440,101670,27775,7355 
"        Afghanistan",15030,14065,12215,1845,970 
"        Armenia",945,940,900,40,10 
"        Azerbaijan",830,810,665,145,20 
"        Bahrain",880,840,770,70,45 
"        Cyprus",220,190,115,80,30 
"        Georgia",460,455,430,25,0 
"        Iran [16]",39260,37585,28345,9240,1670 
"        Iraq",16700,15940,13185,2760,755 
"        Israel",4050,3775,2330,1440,275 
"        Jordan",1725,1650,1285,355,80 
"        Kazakhstan",2820,2630,2455,170,190 
"        Kuwait",5525,5295,4375,915,230 
"        Kyrgyzstan",285,240,230,15,45 
"        Lebanon",21200,20020,14500,5520,1180 
"        Oman",520,515,475,35,0 
"        Qatar",575,525,450,75,45 
"        Saudi Arabia",4990,4810,4200,610,180 
"        Syria [17]",6335,5990,4475,1510,350 
"        Tajikistan",245,240,170,65,0 
"        Turkey",6355,5430,3600,1825,930 
"        Turkmenistan",90,65,45,0,20 
"        United Arab Emirates",4215,4050,3590,460,165 
"        Uzbekistan",960,950,720,230,10 
"        West Bank and Gaza Strip (Palestine) [18]",2020,1910,1665,240,115 
"        Yemen",560,535,460,80,25 
"      Eastern Asia",323525,297465,269450,28020,26055 
"        China [19]",159090,147185,142025,5160,11900 
"        Hong Kong Special Administrative Region",88655,84665,73010,11655,3985 
"        Japan",6485,2795,2490,300,3685 
"        Korea, North [20]",35,25,15,0,0 
"        Korea, South [21]",31285,27600,26750,855,3690 
"        Macao Special Administrative Region",2205,2100,1820,290,100 
"        Mongolia",65,65,65,0,0 
"        Taiwan",35695,33025,23275,9750,2675 
"      Southeast Asia",180450,167375,159250,8125,13080 
"        Brunei Darussalam",790,755,760,0,35 
"        Burma (Myanmar)",1455,1335,1275,60,125 
"        Cambodia",3535,3395,3220,180,140 
"        Indonesia",2560,2150,2050,100,410 
"        Laos [22]",1385,1265,1160,105,125 
"        Malaysia",4720,3690,3575,115,1030 
"        Philippines",121840,113780,108565,5220,8060 
"        Singapore",2285,1840,1720,120,440 
"        Thailand",2260,2025,1685,340,235 
"        Viet Nam [23]",39615,37135,35235,1895,2485 
"      Southern Asia",279170,252395,230005,22385,26775 
"        Bangladesh",15235,14615,11475,3140,620 
"        Bhutan",25,25,25,0,0 
"        India",153010,133025,126975,6045,19985 
"        Nepal",740,635,610,25,105 
"        Pakistan",50180,47750,36505,11245,2435 
"        Sri Lanka",59980,56350,54420,1930,3630 
"      Asia, n.i.e. [24]",0,0,0,0,0 
"    Oceania",11675,10000,8115,1885,1675 
"      Australia",3305,2555,1545,1010,750 
"      Fiji",6475,5950,5710,240,525 
"      French Polynesia",15,0,0,0,0 
"      New Caledonia",10,10,0,0,0 
"      New Zealand",1625,1265,730,540,355 
"      Papua New Guinea",85,75,60,15,0 
"      Samoa",0,0,0,0,0 
"      Tonga",30,20,0,0,15 
"      Oceania, n.i.e. [25]",125,110,50,60,10 
"    Other",0,0,0,0,0 
"Note"
"[1] Excludes National Household Survey data for one or more incompletely enumerated Indian reserves or Indian settlements."
"[2] For the 2011 National Household Survey (NHS) estimates, the global non-response rate (GNR) is used as an indicator of data quality. This indicator combines complete non-response (household) and partial non-response (question) into a single rate. The value of the GNR is presented to users. A smaller GNR indicates a lower risk of non-response bias and as a result, lower risk of inaccuracy. The threshold used for estimates' suppression is a GNR of 50% or more. For more information, please refer to the National Household Survey User Guide, 2011."
"[3] Includes persons who are stateless."
"[4] Includes persons who are stateless."
"[5] The official name of Bolivia is Plurinational State of Bolivia."
"[6] The official name of Venezuela is Bolivarian Republic of Venezuela."
"[7] Includes countries such as Bonaire, Saint Eustatius and Saba; Falkland Islands (Malvinas); Greenland; Saint Barthélemy; Saint Martin (French part); and South Georgia and the South Sandwich Islands."
"[8] The official name of Moldova is Republic of Moldova."
"[9] The official name of United Kingdom is United Kingdom of Great Britain and Northern Ireland. United Kingdom includes Scotland, Wales, England and Northern Ireland (excludes Isle of Man, the Channel Islands and British Overseas Territories)."
"[10] The official name of Kosovo is Republic of Kosovo."
"[11] Known as Former Yugoslav Republic of Macedonia in the United Nations and other international bodies."
"[12] Includes countries such as Åland Islands; Andorra; Holy See (Vatican City State); Liechtenstein; San Marino; and Svalbard and Jan Mayen Island."
"[13] The official name of Tanzania is United Republic of Tanzania."
"[14] The official name of Libya is Libyan Arab Jamahiriya."
"[15] Includes countries such as Mayotte; Saint Helena; Sao Tome and Principe; and Western Sahara."
"[16] The official name of Iran is Islamic Republic of Iran."
"[17] The official name of Syria is Syrian Arab Republic."
"[18] West Bank and Gaza Strip are the territories referred to in the Declaration of Principles, signed by Israel and the Palestine Liberation Organization in 1993. Palestine refers to pre-1948 British mandate Palestine."
"[19] China excludes Hong Kong Special Administrative Region and Macao Special Administrative Region."
"[20] The official name of North Korea is Democratic People's Republic of Korea."
"[21] The official name of South Korea is Republic of Korea."
"[22] The official name of Laos is Lao People's Democratic Republic."
"[23] The official name of Viet Nam is Socialist Republic of Viet Nam."
"[24] Includes countries such as British Indian Ocean Territory; Maldives; and Timor-Leste."
"[25] Includes countries such as American Samoa; Christmas Island; Cocos (Keeling) Islands; Cook Islands; Guam; Kiribati; Marshall Islands; Micronesia, Federated States of; Nauru; Niue; Norfolk Island; Northern Mariana Islands; Palau; Pitcairn; Solomon Islands; Tokelau; Tuvalu; United States Minor Outlying Islands; Vanuatu; and Wallis and Futuna."
"Source: Statistics Canada - 2011 National Household Survey. Catalogue Number 99-010-X2011026."
