"        United Kingdom [9]",51925,43450,32395,11055,8470 
"      Southern Europe",50010,41220,32425,8795,8790 
"        Albania",65,65,60,0,0 
"        Bosnia and Herzegovina",1580,1500,1260,240,80 
"        Croatia",2560,2330,1900,430,230 
"        Gibraltar",40,40,20,0,0 
"        Greece",3945,3505,2730,780,440 
"        Italy",7815,6470,5300,1170,1345 
"        Kosovo [10]",20,20,15,0,0 
"        Macedonia, Republic of [11]",910,885,665,215,35 
"        Malta",425,390,285,105,40 
"        Montenegro",90,95,75,15,0 
"        Portugal",28825,22500,17700,4800,6330 
"        Serbia",2675,2490,1750,745,185 
"        Slovenia",240,235,160,75,0 
"        Spain",810,705,510,200,105 
"      Europe, n.i.e. [12]",0,0,0,0,0 
"    Africa",56790,54880,48130,6760,1910 
"      Western Africa",7090,6865,6040,825,225 
"        Benin",120,115,105,0,0 
"        Burkina Faso",55,50,50,0,0 
"        Cape Verde",45,40,35,0,0 
"        Côte d'Ivoire",280,265,215,50,15 
"        Gambia",35,35,20,0,0 
"        Ghana",4620,4490,4045,445,130 
"        Guinea",175,175,145,30,0 
"        Guinea-Bissau",0,0,0,0,0 
"        Liberia",105,95,85,0,0 
"        Mali",70,60,55,0,0 
"        Mauritania",0,0,0,0,0 
"        Niger",0,0,0,0,0 
"        Nigeria",1155,1125,950,175,30 
"        Senegal",150,135,105,30,0 
"        Sierra Leone",170,160,130,30,0 
"        Togo",85,80,70,0,0 
"      Eastern Africa",27665,26915,24955,1955,750 
"        Burundi",175,175,170,0,0 
"        Comoros",0,0,0,0,0 
"        Djibouti",95,85,80,0,0 
"        Eritrea",2240,2175,1990,180,65 
"        Ethiopia",5215,5070,4890,185,145 
"        Kenya",4720,4540,4300,245,180 
"        Madagascar",705,700,650,55,0 
"        Malawi",105,95,70,30,0 
"        Mauritius",2465,2435,2005,430,35 
"        Mozambique",335,315,225,90,20 
"        Réunion",0,0,0,0,0 
"        Rwanda",160,155,135,25,0 
"        Seychelles",255,245,200,45,0 
"        Somalia",3710,3620,3275,350,80 
"        Tanzania [13]",4360,4285,4180,105,80 
"        Uganda",1525,1460,1285,175,60 
"        Zambia",570,560,545,0,20 
"        Zimbabwe",1010,970,930,45,40 
"      Northern Africa",13610,13030,9720,3310,575 
"        Algeria",1435,1345,860,485,85 
"        Egypt",5760,5615,4190,1430,140 
"        Libya [14]",415,405,340,70,0 
"        Morocco",4440,4230,3225,1000,215 
"        Sudan",805,740,690,50,65 
"        Tunisia",750,695,415,275,55 
"      Central Africa",1615,1470,1240,225,150 
"        Angola",480,400,265,135,75 
"        Cameroon",255,225,195,35,30 
"        Central African Republic",20,20,0,0,0 
"        Chad",25,0,0,0,0 
"        Congo, The Democratic Republic of the",785,760,720,45,25 
"        Congo, Republic of the",40,30,15,0,0 
"        Equatorial Guinea",0,0,0,0,0 
"        Gabon",25,20,20,0,0 
"      Southern Africa",6810,6605,6170,435,205 
"        Botswana",25,25,25,0,0 
"        Lesotho",30,30,30,0,0 
"        Namibia",40,30,30,0,0 
"        South Africa, Republic of",6640,6445,6010,435,195 
"        Swaziland",75,75,75,0,0 
"      Africa, n.i.e. [15]",0,0,0,0,0 
"    Asia",463170,441965,408125,33835,21205 
"      West Central Asia and the Middle East",70540,68010,54115,13900,2525 
"        Afghanistan",4220,4025,3550,475,200 
"        Armenia",230,215,205,0,0 
"        Azerbaijan",55,55,55,0,0 
"        Bahrain",235,230,180,0,0 
"        Cyprus",405,385,295,85,25 
"        Georgia",55,50,50,0,0 
"        Iran [16]",20975,20330,16890,3440,645 
"        Iraq",4240,4175,3565,600,70 
"        Israel",4110,3935,2725,1215,175 
"        Jordan",840,800,605,200,40 
"        Kazakhstan",40,35,35,0,0 
"        Kuwait",1835,1775,1565,210,65 
"        Kyrgyzstan",0,0,0,0,0 
"        Lebanon",21670,20950,15375,5575,720 
"        Oman",30,30,35,0,0 
"        Qatar",180,170,170,0,0 
"        Saudi Arabia",1120,1095,945,150,25 
"        Syria [17]",4175,3965,3240,725,210 
"        Tajikistan",0,0,0,0,0 
"        Turkey",3580,3345,2485,860,230 
"        Turkmenistan",0,0,0,0,0 
"        United Arab Emirates",850,845,765,75,0 
"        Uzbekistan",120,120,90,0,0 
"        West Bank and Gaza Strip (Palestine) [18]",1440,1385,1225,160,50 
"        Yemen",100,90,80,15,0 
"      Eastern Asia",135050,129365,120330,9040,5685 
"        China [19]",56295,54255,52100,2160,2035 
"        Hong Kong Special Administrative Region",57310,55725,50670,5050,1585 
"        Japan",2215,1410,1330,80,805 
"        Korea, North [20]",85,85,85,0,0 
"        Korea, South [21]",10895,10000,9785,215,895 
"        Macao Special Administrative Region",1400,1325,1210,115,70 
"        Mongolia",0,0,0,0,0 
"        Taiwan",6835,6540,5125,1415,290 
"      Southeast Asia",155760,149255,143565,5685,6510 
"        Brunei Darussalam",1725,1640,1625,20,85 
"        Burma (Myanmar)",485,480,450,30,0 
"        Cambodia",12790,12160,11555,600,635 
"        Indonesia",1630,1495,1445,50,140 
"        Laos [22]",5570,5410,5300,115,155 
"        Malaysia",7520,6595,6460,135,930 
"        Philippines",55315,53680,51280,2400,1635 
"        Singapore",3035,2755,2615,145,285 
"        Thailand",4120,3895,3690,205,225 
"        Viet Nam [23]",63575,61140,59160,1990,2430 
"      Southern Asia",101815,95335,90120,5215,6480 
"        Bangladesh",2935,2855,2305,550,80 
"        Bhutan",20,0,0,0,20 
"        India",64915,59675,57390,2280,5240 
"        Nepal",90,90,70,0,0 
"        Pakistan",8560,8235,7040,1195,325 
"        Sri Lanka",25295,24485,23315,1170,810 
"      Asia, n.i.e. [24]",0,0,0,0,0 
"    Oceania",8515,7570,6420,1150,945 
"      Australia",1850,1375,875,505,475 
"      Fiji",5255,4975,4760,215,280 
"      French Polynesia",0,0,0,0,0 
"      New Caledonia",25,30,10,0,0 
"      New Zealand",1230,1075,670,405,150 
"      Papua New Guinea",60,25,25,0,0 
"      Samoa",15,15,15,0,0 
"      Tonga",25,0,0,0,0 
"      Oceania, n.i.e. [25]",45,45,45,0,0 
"    Other",0,0,0,0,0 
"Note"
"[1] Excludes National Household Survey data for one or more incompletely enumerated Indian reserves or Indian settlements."
"[2] For the 2011 National Household Survey (NHS) estimates, the global non-response rate (GNR) is used as an indicator of data quality. This indicator combines complete non-response (household) and partial non-response (question) into a single rate. The value of the GNR is presented to users. A smaller GNR indicates a lower risk of non-response bias and as a result, lower risk of inaccuracy. The threshold used for estimates' suppression is a GNR of 50% or more. For more information, please refer to the National Household Survey User Guide, 2011."
"[3] Includes persons who are stateless."
"[4] Includes persons who are stateless."
"[5] The official name of Bolivia is Plurinational State of Bolivia."
"[6] The official name of Venezuela is Bolivarian Republic of Venezuela."
"[7] Includes countries such as Bonaire, Saint Eustatius and Saba; Falkland Islands (Malvinas); Greenland; Saint Barthélemy; Saint Martin (French part); and South Georgia and the South Sandwich Islands."
"[8] The official name of Moldova is Republic of Moldova."
"[9] The official name of United Kingdom is United Kingdom of Great Britain and Northern Ireland. United Kingdom includes Scotland, Wales, England and Northern Ireland (excludes Isle of Man, the Channel Islands and British Overseas Territories)."
"[10] The official name of Kosovo is Republic of Kosovo."
"[11] Known as Former Yugoslav Republic of Macedonia in the United Nations and other international bodies."
"[12] Includes countries such as Åland Islands; Andorra; Holy See (Vatican City State); Liechtenstein; San Marino; and Svalbard and Jan Mayen Island."
"[13] The official name of Tanzania is United Republic of Tanzania."
"[14] The official name of Libya is Libyan Arab Jamahiriya."
"[15] Includes countries such as Mayotte; Saint Helena; Sao Tome and Principe; and Western Sahara."
"[16] The official name of Iran is Islamic Republic of Iran."
"[17] The official name of Syria is Syrian Arab Republic."
"[18] West Bank and Gaza Strip are the territories referred to in the Declaration of Principles, signed by Israel and the Palestine Liberation Organization in 1993. Palestine refers to pre-1948 British mandate Palestine."
"[19] China excludes Hong Kong Special Administrative Region and Macao Special Administrative Region."
"[20] The official name of North Korea is Democratic People's Republic of Korea."
"[21] The official name of South Korea is Republic of Korea."
"[22] The official name of Laos is Lao People's Democratic Republic."
"[23] The official name of Viet Nam is Socialist Republic of Viet Nam."
"[24] Includes countries such as British Indian Ocean Territory; Maldives; and Timor-Leste."
"[25] Includes countries such as American Samoa; Christmas Island; Cocos (Keeling) Islands; Cook Islands; Guam; Kiribati; Marshall Islands; Micronesia, Federated States of; Nauru; Niue; Norfolk Island; Northern Mariana Islands; Palau; Pitcairn; Solomon Islands; Tokelau; Tuvalu; United States Minor Outlying Islands; Vanuatu; and Wallis and Futuna."
"Source: Statistics Canada - 2011 National Household Survey. Catalogue Number 99-010-X2011026."
